Id,Label,cell_class,nt_type,primary_type,side,super_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,betweenesscentrality,modularity_class
720575940629039660,FB.57,CX,ACH,hDeltaG,left,central,137,74,211,2602,1218,3820,0.305133,13017.204101,0
720575940629468739,FB.317,CX,ACH,hDeltaC,left,central,68,44,112,805,525,1330,0.317413,5384.876034,0
720575940629909199,FB.121,CX,GLUT,FB6V,right,central,69,74,143,714,959,1673,0.316175,5082.569115,2
720575940630021115,FB.249,CX,SER,PFGs,left,central,90,20,110,1245,362,1607,0.303534,6352.934895,2
720575940630089031,FB.445,CX,unknown,FB5B,right,central,15,51,66,163,613,776,0.311798,430.539899,0
720575940630199759,FB.355,CX,SER,PFGs,left,central,64,17,81,1013,301,1314,0.294836,3933.519846,2
720575940630335596,FB.701,CX,SER,hDeltaK,left,central,32,15,47,598,586,1184,0.295094,1389.071477,2
720575940630590255,FB.89,CX,ACH,hDeltaL,left,central,128,65,193,1913,884,2797,0.314752,16118.645116,2
720575940631257647,FB.90,CX,ACH,hDeltaL,left,central,127,66,193,1980,997,2977,0.310366,14305.495858,2
720575940631347596,FB.66,CX,ACH,hDeltaG,left,central,130,61,191,2422,1185,3607,0.298001,8950.380485,0
720575940631366483,FB.310,CX,ACH,hDeltaC,right,central,69,46,115,752,553,1305,0.311559,6996.881826,0
720575940631483167,FB.700,CX,SER,hDeltaK,right,central,28,16,44,514,490,1004,0.296649,507.184586,2
720575940631620689,FB.785,CX,SER,hDeltaK,left,central,24,16,40,587,652,1239,0.296735,462.395931,2
720575940631725011,FB.229,CX,ACH,hDeltaC,left,central,79,57,136,939,622,1561,0.314605,11390.288422,0
720575940631725087,FB.784,CX,SER,hDeltaK,right,central,24,17,41,446,499,945,0.295956,424.360082,2
720575940631824332,FB.505,CX,unknown,FB5B,left,central,12,46,58,102,595,697,0.293726,362.114836,0
720575940631911905,FB.460,CX,GLUT,FB6,right,central,45,30,75,491,407,898,0.272886,834.397081,2
720575940631958829,FB.280,CX,GLUT,FB7G,left,central,70,51,121,584,610,1194,0.300697,3716.17981,2
720575940631983277,FB.275,CX,ACH,hDeltaC,left,central,69,51,120,867,572,1439,0.320221,6910.769057,0
720575940632052010,FB.1333,CX,unknown,hDeltaC,left,central,10,20,30,78,211,289,0.29574,51.054291,0
720575940632212039,FB.10,CX,ACH,FB5AB,left,central,40,253,293,977,4295,5272,0.393669,45805.793857,0
720575940632255388,FB.1091,CX,ACH,FS2,right,central,16,2,18,166,13,179,0.240394,89.925333,0
720575940632718944,FB.667,CX,SER,hDeltaK,right,central,31,14,45,629,674,1303,0.295352,782.564809,2
720575940632732985,FB.58,CX,GLUT,FB6D,left,central,77,106,183,1344,1388,2732,0.329433,7898.110669,2
720575940632830056,SMP.FB.17,CX,GLUT,FB6C,right,central,23,80,103,209,875,1084,0.315634,386.659999,2
720575940633013412,FB.104,CX,ACH,hDeltaL,right,central,117,63,180,1683,909,2592,0.304675,7675.139087,2
720575940633173412,FB.352,CX,GABA,FB6M,right,central,22,50,72,191,525,716,0.322155,28031.351446,2
720575940633173668,FB.201,CX,GABA,FB6M,right,central,30,52,82,284,750,1034,0.297957,2284.476431,2
720575940633271447,FB.897,CX,ACH,FS2,right,central,38,5,43,326,30,356,0.260406,2348.204396,2
720575940633412971,FB.783,CX,SER,hDeltaK,right,central,21,16,37,459,528,987,0.295438,351.294591,2
720575940633744747,FB.467,CX,SER,hDeltaK,right,central,35,33,68,595,722,1317,0.338284,10837.13228,2
720575940633797677,FB.461,CX,SER,PFGs,right,central,61,17,78,935,314,1249,0.29518,2995.00467,2
720575940633909600,FB.116,CX,ACH,hDeltaG,right,central,120,57,177,2110,1096,3206,0.302402,10123.555746,2
720575940634046399,FB.837,CX,SER,hDeltaK,right,central,21,17,38,441,546,987,0.295481,202.049777,2
720575940634313071,FB.39,CX,ACH,hDeltaG,left,central,136,77,213,2542,1197,3739,0.306703,17670.45301,0
720575940635632023,FB.262,CX,DA,PFR,left,central,79,32,111,1218,371,1589,0.31836,6040.732755,3
720575940635678942,FB.192,CX,ACH,hDeltaC,right,central,73,52,125,996,651,1647,0.319464,8006.038705,0
720575940636313701,FB.93,CX,ACH,hDeltaL,left,central,120,59,179,1997,831,2828,0.301055,6855.08869,2
720575940636588724,FB.96,CX,ACH,hDeltaL,right,central,124,53,177,1758,744,2502,0.318911,12896.702517,2
720575940636914287,FB.761,CX,SER,hDeltaK,right,central,29,15,44,493,476,969,0.299277,3563.99436,2
720575940636969182,FB.683,CX,SER,hDeltaK,left,central,28,17,45,534,575,1109,0.295869,562.233831,2
720575940637057614,FB.575,CX,GLUT,FB6R,right,central,10,43,53,79,503,582,0.303125,490.534284,2
720575940637260622,FB.504,CX,unknown,FB6R,left,central,12,48,60,76,494,570,0.302718,2593.734162,2
720575940637455593,FB.434,CX,GLUT,FB6L,right,central,47,29,76,595,458,1053,0.272519,699.516132,2
720575940638114357,FB.50,CX,ACH,hDeltaG,left,central,147,68,215,2636,1228,3864,0.303307,22367.785067,0
720575940638250112,FB.236,CX,ACH,hDeltaC,right,central,84,41,125,941,609,1550,0.312134,8714.067294,0
720575940639278399,EB.3,CX,GABA,ExR1,left,central,107,10,117,1479,32,1511,0.289282,35220.422333,4
720575940639322752,FB.221,CX,GLUT,FB5J,right,central,59,52,111,772,636,1408,0.311798,5212.997405,0
720575940639693008,FB.836,CX,ACH,FS2,left,central,34,6,40,324,47,371,0.250804,951.174464,2
720575940639702435,FB.152,CX,GLUT,FB5AA,left,central,65,65,130,666,918,1584,0.310271,4067.662708,0
720575940640356149,SAD.FB.1,unknown,OCT,OA-VPM3,right,central,37,104,141,210,731,941,0.381876,47679.986867,0
720575940640486973,FB.20,CX,GLUT,FB6A,left,central,113,146,259,1512,2233,3745,0.340443,23153.249847,2
720575940640749939,EB.1,CX,unknown,ExR1,right,central,129,14,143,2160,35,2195,0.319867,126283.26988,4
720575940641173376,FB.403,CX,GLUT,PFGs,right,central,62,15,77,1186,353,1539,0.300207,4361.760601,2
720575940641215104,FB.872,CX,SER,hDeltaK,right,central,26,15,41,599,600,1199,0.295352,944.291069,2
720575940641239181,FB.681,CX,SER,hDeltaK,left,central,31,18,49,524,546,1070,0.295481,575.458257,2
720575940641567885,FB.680,CX,SER,hDeltaK,left,central,25,17,42,495,567,1062,0.295438,306.460917,2
720575940641591248,FB.742,CX,SER,hDeltaK,left,central,26,17,43,506,504,1010,0.295999,514.200894,2
720575940643703588,FB.198,CX,ACH,hDeltaC,left,central,86,46,132,966,553,1519,0.317513,10767.297727,0
720575940645464099,SMP.FB.5,CX,unknown,FB6C,right,central,23,83,106,187,879,1066,0.326514,1252.351021,2
720575940650510070,FB.24,CX,GLUT,FB6A,right,central,106,147,253,1411,2158,3569,0.35524,26046.472204,2
720575940653346550,FB.450,CX,unknown,PFGs,left,central,69,19,88,1176,331,1507,0.295352,4521.354945,2
720575940653347830,FB.478,CX,SER,PFGs,left,central,47,17,64,807,229,1036,0.305409,3837.447731,2
720575940658155393,FB.492,CX,unknown,FB6Q,left,central,15,44,59,126,524,650,0.294152,439.019996,0
720575940625301604,FB.270,CX,GLUT,CB4171,right,central,26,76,102,275,730,1005,0.324113,2930.814435,1
720575940604125105,FB.1119,CX,ACH,FC1D,right,central,15,8,23,100,84,184,0.291068,142.085295,1
720575940604709920,FB.209,CX,ACH,FC2A,left,central,89,30,119,1128,284,1412,0.312279,3332.371137,0
720575940608480836,FB.256,CX,GLUT,CB4171,left,central,24,75,99,223,773,996,0.332677,3732.793684,1
720575940609439698,FB.1118,CX,ACH,FS1A,left,central,22,2,24,158,18,176,0.276422,280.992504,1
720575940611725738,FB.747,CX,ACH,FS1A,right,central,33,7,40,325,51,376,0.296345,2203.678417,1
720575940612318673,FB.592,CX,ACH,vDeltaG,right,central,27,30,57,316,402,718,0.319515,1508.535003,0
720575940612594855,FB.857,CX,ACH,FC1C,right,central,19,14,33,124,113,237,0.297957,218.238321,1
720575940612615917,FB.315,CX,GLUT,FB2J_a,right,central,16,70,86,152,750,902,0.328312,1790.367608,0
720575940612692963,FB.663,CX,ACH,vDeltaI_a,left,central,36,31,67,396,401,797,0.318061,4835.7835,0
720575940612821997,FB.424,CX,GLUT,CB4171,left,central,35,55,90,380,474,854,0.328047,7537.021838,1
720575940612925078,FB.554,CX,ACH,vDeltaF,left,central,38,27,65,452,347,799,0.325989,2604.808989,0
720575940613729695,FB.1013,CX,ACH,FC1C,left,central,22,3,25,174,28,202,0.281998,48.14903,1
720575940613762207,FB.630,CX,ACH,vDeltaG,right,central,30,26,56,333,324,657,0.311942,2236.170099,0
720575940614308283,FB.814,CX,ACH,FC1C,right,central,31,7,38,273,38,311,0.286542,950.9783,1
720575940615463825,FB.298,CX,ACH,FC2A,left,central,76,22,98,1004,235,1239,0.314166,5166.905463,0
720575940615965323,FB.616,CX,ACH,vDeltaI_a,right,central,30,32,62,361,436,797,0.314166,2928.261934,0
720575940616520517,FB.708,CX,ACH,FC1C,right,central,35,9,44,291,69,360,0.289406,1813.336687,1
720575940616956673,FB.219,CX,ACH,FC2A,left,central,100,18,118,1159,176,1335,0.310985,11495.782448,0
720575940617501533,FB.405,CX,unknown,FC2A,right,central,67,16,83,768,156,924,0.306425,3859.153493,0
720575940617773865,FB.694,CX,ACH,FC1C,left,central,30,10,40,298,97,395,0.289737,741.890505,1
720575940617934576,FB.CRE.18,CX,ACH,FC1C,left,central,30,7,37,258,50,308,0.29561,2130.483858,1
720575940618651608,FB.614,CX,ACH,vDeltaI_a,right,central,27,26,53,348,382,730,0.318961,2107.725375,0
720575940619994294,FB.659,CX,ACH,vDeltaG,right,central,19,29,48,239,315,554,0.313729,976.931404,0
720575940620014356,FB.164,CX,ACH,FC2A,right,central,113,24,137,1626,217,1843,0.310461,5621.806149,0
720575940620191777,FB.690,CX,ACH,vDeltaF,left,central,25,20,45,306,308,614,0.294194,617.676537,0
720575940621393573,FB.287,CX,GLUT,CB4171,right,central,43,51,94,357,461,818,0.326935,1685.26771,1
720575940622422711,FB.296,CX,GLUT,CB4171,left,central,33,61,94,331,532,863,0.327411,1719.233278,1
720575940622870666,FB.307,CX,SER,FC2A,right,central,87,23,110,991,195,1186,0.31529,6407.649,0
720575940623540557,FB.603,CX,ACH,vDeltaG,left,central,27,26,53,316,349,665,0.314752,1730.401768,0
720575940623807932,FB.1003,CX,ACH,FC1D,left,central,14,21,35,115,171,286,0.293385,159.586058,1
720575940625493604,FB.CRE.15,CX,ACH,FC1C,left,central,30,4,34,289,24,313,0.282312,575.083882,1
720575940625556611,FB.532,CX,ACH,vDeltaI_a,right,central,36,33,69,425,374,799,0.312857,2691.15802,0
720575940625579141,FB.204,CX,unknown,FC2A,left,central,106,29,135,1524,281,1805,0.314556,8692.315156,0
720575940626180358,FB.610,CX,ACH,vDeltaF,right,central,27,25,52,340,342,682,0.305962,2010.201297,0
720575940626351256,FB.CRE.16,CX,ACH,FC1C,left,central,28,8,36,235,57,292,0.289035,1506.85026,1
720575940627104259,FB.704,CX,ACH,FC1C,left,central,32,11,43,270,86,356,0.291445,1600.704749,1
720575940627786270,FB.163,CX,unknown,FC2A,right,central,125,30,155,1893,280,2173,0.317413,16090.573312,0
720575940627916410,FB.934,CX,ACH,vDeltaI_a,left,central,17,19,36,182,191,373,0.301547,998.679597,0
720575940628382203,FB.369,CX,GLUT,FB2G_a,left,central,24,63,87,189,769,958,0.332677,2876.508727,0
720575940628523819,FB.206,CX,GLUT,FB2H_a,left,central,28,88,116,228,957,1185,0.359716,3609.318412,1
720575940628810071,FB.803,CX,ACH,FC1C,right,central,27,7,34,227,55,282,0.288911,691.324166,1
720575940629111035,FB.CRE.19,CX,ACH,FS1A,right,central,31,4,35,237,21,258,0.295266,4345.832361,1
720575940630179781,FB.222,CX,GLUT,FB2B_b,left,central,56,75,131,494,681,1175,0.329808,10818.866302,1
720575940630819599,FB.215,CX,GLUT,FB2H_a,right,central,28,87,115,218,850,1068,0.328845,1924.607242,1
720575940630976568,FB.190,CX,unknown,FC2A,left,central,114,18,132,1619,171,1790,0.312038,8161.627907,0
720575940631413156,FB.242,CX,ACH,FC2A,left,central,93,18,111,1126,155,1281,0.308806,4880.679025,0
720575940631477677,FB.418,CX,GLUT,FB2M,right,central,19,55,74,188,822,1010,0.319666,1675.136846,0
720575940631614675,FB.557,CX,ACH,vDeltaG,left,central,25,35,60,357,404,761,0.317413,1259.388992,0
720575940632372380,FB.716,CX,ACH,vDeltaF,left,central,24,26,50,271,283,554,0.304675,580.379954,0
720575940632803223,FB.233,CX,unknown,FC2A,left,central,95,18,113,1152,172,1324,0.309466,7371.276092,0
720575940634534255,FB.189,CX,unknown,FC2A,right,central,93,18,111,1255,148,1403,0.31108,6509.366317,0
720575940634647732,FB.185,CX,SER,FC2A,left,central,101,20,121,1382,192,1574,0.31089,10750.314134,0
720575940636513784,FB.1423,CX,unknown,FB2B,right,central,10,7,17,66,41,107,0.248681,12.166237,1
720575940637224937,FB.366,CX,GLUT,FB2J_a,right,central,16,69,85,188,668,856,0.344318,2591.527947,1
720575940637703750,FB.503,CX,GLUT,FB2J_a,right,central,13,62,75,151,669,820,0.338284,2616.428844,1
720575940638678131,FB.732,CX,ACH,FC1C,left,central,37,6,43,321,40,361,0.280709,576.731604,1
720575940642936100,FB.177,CX,ACH,FC2A,right,central,108,22,130,1524,251,1775,0.313583,5672.67727,0
720575940643829284,FB.364,CX,GLUT,FB2J_a,left,central,13,62,75,156,665,821,0.339077,1221.648769,0
720575940644808227,FB.929,CX,ACH,FC1D,left,central,18,13,31,133,116,249,0.29237,320.072366,1
720575940644870167,FB.383,CX,GLUT,FB2M,left,central,26,57,83,241,803,1044,0.325257,4174.667412,0
720575940626382973,FB.1321,CX,ACH,vDeltaL,left,central,8,5,13,65,42,107,0.255547,35.638699,3
720575940605379506,FB.45,CX,ACH,hDeltaA,right,central,170,46,216,3139,1117,4256,0.299941,18383.702546,3
720575940619237985,FB.63,CX,ACH,hDeltaA,left,central,153,38,191,2654,944,3598,0.302447,11119.452827,3
720575940639404416,FB.59,CX,ACH,hDeltaA,right,central,165,43,208,2671,996,3667,0.307121,14450.888098,3
720575940639710883,FB.176,CX,ACH,hDeltaI,right,central,104,35,139,1613,381,1994,0.31816,14084.060536,3
720575940640228661,FB.72,CX,ACH,hDeltaA,right,central,147,39,186,2292,842,3134,0.306982,8387.225881,3
720575940619141254,FB.129,CX,ACH,hDeltaB,right,central,55,109,164,1601,2685,4286,0.363979,9296.527941,3
720575940602800608,FB.1214,CX,unknown,vDeltaM,left,central,10,10,20,127,77,204,0.279201,90.36085,3
720575940603048108,FB.363,CX,ACH,hDeltaI,right,central,69,19,88,866,176,1042,0.298835,1297.345253,3
720575940604019424,FB.80,CX,ACH,hDeltaA,right,central,154,38,192,2424,849,3273,0.297782,11583.2481,3
720575940604110513,FB.130,CX,ACH,hDeltaB,right,central,52,102,154,1640,2612,4252,0.360292,7289.02297,3
720575940608140380,FB.49,CX,DA,FB4M,right,central,105,150,255,1285,1869,3154,0.368881,21851.542227,3
720575940608413705,FB.173,CX,GLUT,FB4D,left,central,54,82,136,562,870,1432,0.358254,7345.838384,3
720575940610477425,FB.1116,CX,unknown,FS2,left,central,24,2,26,187,13,200,0.243191,350.286683,2
720575940610670250,FB.464,CX,DA,PFR,right,central,67,28,95,1147,233,1380,0.30923,5260.184199,3
720575940612734066,FB.13,CX,DA,FB1H,right,central,187,188,375,1750,1567,3317,0.408505,174835.644698,0
720575940612807830,FB.1210,CX,ACH,vDeltaL,right,central,8,6,14,82,57,139,0.282548,45.317027,3
720575940612895650,FB.328,CX,ACH,hDeltaI,right,central,74,26,100,959,203,1162,0.310081,6625.908965,3
720575940612972693,FB.500,CX,ACH,hDeltaJ,left,central,53,26,79,543,423,966,0.323337,1897.297959,0
720575940613231313,FB.1113,CX,ACH,vDeltaM,right,central,9,10,19,143,105,248,0.262191,64.858392,3
720575940613268370,FB.160,CX,ACH,hDeltaI,right,central,98,28,126,1520,332,1852,0.308148,5295.488339,3
720575940613326250,FB.442,CX,ACH,hDeltaI,right,central,71,18,89,811,181,992,0.304263,2750.194476,3
720575940613490841,FB.131,CX,ACH,hDeltaB,left,central,55,107,162,2176,3027,5203,0.358317,8806.846481,3
720575940613842700,FB.1112,CX,ACH,vDeltaM,right,central,13,14,27,163,94,257,0.274922,461.150687,3
720575940614799154,FB.107,CX,unknown,FB3A,left,central,68,81,149,811,1237,2048,0.353876,3054.442733,3
720575940615283771,FB.1331,CX,ACH,vDeltaM,right,central,7,4,11,78,22,100,0.25246,35.62212,3
720575940615468703,FB.1162,CX,ACH,vDeltaL,left,central,14,11,25,137,117,254,0.27809,542.367294,3
720575940615764061,FB.444,CX,DA,PFR,right,central,72,28,100,1319,250,1569,0.33235,4687.324483,3
720575940615833055,FB.26,CX,GLUT,FB4C,left,central,78,133,211,1538,2627,4165,0.36177,19977.439106,3
720575940616728038,FB.146,CX,ACH,hDeltaB,left,central,59,105,164,1854,2392,4246,0.362612,12789.9146,3
720575940617232017,FB.23,CX,GLUT,FB4G,left,central,91,153,244,1331,2010,3341,0.352338,82500.38918,3
720575940617949861,FB.615,CX,ACH,hDeltaJ,right,central,27,29,56,313,442,755,0.327358,359.911377,0
720575940618195510,FB.1208,CX,GLUT,FB4D,left,central,12,16,28,85,127,212,0.344494,394.419189,0
720575940618744047,FB.613,CX,ACH,hDeltaJ,right,central,35,25,60,327,429,756,0.321848,832.941374,0
720575940618844757,FB.135,CX,ACH,hDeltaB,right,central,54,103,157,1750,2682,4432,0.359397,6762.061253,3
720575940619293622,FB.691,CX,ACH,hDeltaJ,left,central,40,22,62,353,399,752,0.322617,1121.866286,0
720575940619683311,FB.62,CX,ACH,hDeltaH,right,central,138,59,197,2455,1357,3812,0.304629,8202.916006,0
720575940619707728,FB.181,CX,GLUT,FB4J,left,central,48,72,120,468,796,1264,0.354247,5535.036841,3
720575940619832188,FB.1009,CX,ACH,vDeltaL,right,central,18,10,28,164,121,285,0.27612,512.168512,3
720575940620014203,FB.MB_ML.2,CX,unknown,PFR,left,central,69,22,91,1324,301,1625,0.2991,2498.835637,3
720575940620028795,FB.MB_ML.4,CX,unknown,PFR,right,central,80,19,99,1570,290,1860,0.313244,3249.4037,3
720575940620276400,FB.254,CX,GLUT,FB4D,right,central,44,52,96,525,530,1055,0.366612,8290.690198,3
720575940620365812,FB.1390,CX,unknown,vDeltaM,right,central,5,2,7,41,13,54,0.232241,30.727917,3
720575940621709388,FB.48,CX,ACH,hDeltaH,right,central,160,57,217,2960,1338,4298,0.297083,12615.250837,0
720575940621838826,FB.657,CX,ACH,hDeltaJ,left,central,36,25,61,355,434,789,0.325832,931.570993,0
720575940622089195,FB.1176,CX,ACH,vDeltaM,left,central,5,10,15,64,110,174,0.259905,37.852442,3
720575940622184189,FB.1174,CX,ACH,vDeltaM,left,central,11,10,21,110,86,196,0.277785,89.17232,3
720575940623222542,FB.640,CX,ACH,hDeltaJ,right,central,31,25,56,273,366,639,0.323905,1074.649094,0
720575940623261703,FB.1377,CX,unknown,vDeltaM,right,central,6,1,7,54,8,62,0.229532,0.243778,3
720575940623358099,FB.53,CX,DA,FB4M,right,central,94,136,230,1087,1603,2690,0.369217,23542.104872,3
720575940623474412,FB.1300,CX,ACH,vDeltaM,left,central,4,11,15,32,85,117,0.274959,105.628527,3
720575940623590221,FB.611,CX,ACH,hDeltaJ,right,central,33,31,64,329,431,760,0.332295,1113.282492,0
720575940623807672,FB.85,CX,DA,FB4M,left,central,89,138,227,1115,1821,2936,0.383176,22224.197559,3
720575940624102670,FB.217,CX,unknown,FB4D,right,central,49,58,107,565,635,1200,0.344201,2801.125163,3
720575940624103399,FB.579,CX,ACH,hDeltaJ,right,central,38,26,64,343,403,746,0.322206,1797.458513,0
720575940624331722,FB.CRE.36,CX,ACH,FS3,left,central,22,1,23,161,7,168,0.236633,93.738117,4
720575940626111527,FB.1364,CX,unknown,vDeltaM,right,central,7,2,9,72,14,86,0.254265,20.386539,3
720575940626666345,FB.412,CX,ACH,hDeltaI,left,central,74,17,91,888,146,1034,0.316175,6849.464612,3
720575940627377346,FB.1152,CX,ACH,vDeltaL,right,central,8,7,15,75,66,141,0.273254,25.057363,3
720575940628050950,FB.16,CX,DA,FB1H,left,central,182,201,383,1839,1829,3668,0.415114,261942.323467,0
720575940628377856,FB.MB_ML.1,CX,SER,PFR,left,central,75,17,92,1504,275,1779,0.296779,3066.470436,3
720575940629113388,FB.180,CX,ACH,hDeltaB,left,central,44,80,124,1365,1661,3026,0.359397,9161.09047,3
720575940629750138,LAL.FB.1,CX,GLUT,FB4I,right,central,26,82,108,198,1003,1201,0.318711,2972.300309,3
720575940630148655,FB.462,CX,unknown,PFR,right,central,74,26,100,1143,216,1359,0.313729,3927.928647,3
720575940630556743,FB.493,CX,ACH,hDeltaJ,right,central,41,29,70,422,428,850,0.322463,1146.341146,0
720575940630735378,FB.1125,CX,ACH,vDeltaM,right,central,12,9,21,169,102,271,0.273586,87.345665,3
720575940630814762,FB.402,CX,ACH,hDeltaI,right,central,71,17,88,838,155,993,0.322565,3894.025229,3
720575940630822175,FB.291,CX,DA,PFR,right,central,74,32,106,1332,373,1705,0.329165,4694.314931,3
720575940630852300,FB.1124,CX,ACH,vDeltaM,left,central,11,10,21,132,80,212,0.258744,229.073589,3
720575940631785441,FB.253,CX,ACH,hDeltaI,left,central,82,21,103,1061,166,1227,0.320221,10576.534995,3
720575940631991507,FB.144,CX,ACH,hDeltaB,left,central,53,96,149,1888,2348,4236,0.355427,6210.393076,3
720575940632496938,FB.752,CX,unknown,FB4B,right,central,22,30,52,199,936,1135,0.318661,1892.036047,3
720575940632720279,FB.325,CX,ACH,hDeltaI,left,central,77,19,96,912,147,1059,0.313971,8628.227642,3
