Source,Target,Type,Weight
720575940637224937,720575940625969064,Directed,5
720575940637224937,720575940626351256,Directed,8
720575940637224937,720575940626682384,Directed,7
720575940637224937,720575940627104259,Directed,7
720575940637224937,720575940627786270,Directed,7
720575940637224937,720575940627943966,Directed,5
720575940637224937,720575940628523819,Directed,9
720575940637224937,720575940629076473,Directed,13
720575940637224937,720575940630057258,Directed,7
720575940637224937,720575940630179781,Directed,10
720575940637224937,720575940630256402,Directed,6
720575940637224937,720575940630819599,Directed,6
720575940637224937,720575940630941783,Directed,7
720575940637224937,720575940630976568,Directed,15
720575940637224937,720575940631282247,Directed,6
720575940637224937,720575940632742099,Directed,5
720575940637224937,720575940632803223,Directed,7
720575940637224937,720575940634534255,Directed,9
720575940637224937,720575940634647732,Directed,21
720575940637224937,720575940635038309,Directed,5
720575940637224937,720575940635095452,Directed,7
720575940637224937,720575940636455280,Directed,6
720575940637224937,720575940636841840,Directed,18
720575940637224937,720575940637238505,Directed,19
720575940637224937,720575940637344613,Directed,12
720575940637224937,720575940637703750,Directed,5
720575940637224937,720575940638678131,Directed,5
720575940637224937,720575940639065472,Directed,13
720575940637224937,720575940642936100,Directed,7
720575940637224937,720575940644615790,Directed,9
720575940637224937,720575940644870167,Directed,7
720575940637224937,720575940651284726,Directed,10
720575940618694638,720575940608278620,Directed,5
720575940618694638,720575940608328387,Directed,8
720575940618694638,720575940608783452,Directed,41
720575940618694638,720575940610147790,Directed,5
720575940618694638,720575940610160789,Directed,8
720575940618694638,720575940610268366,Directed,13
720575940618694638,720575940610670250,Directed,5
720575940618694638,720575940611963346,Directed,7
720575940618694638,720575940613606041,Directed,6
720575940618694638,720575940613682602,Directed,5
720575940618694638,720575940614530098,Directed,8
720575940618694638,720575940614738956,Directed,13
720575940618694638,720575940615326779,Directed,8
720575940618694638,720575940616617940,Directed,9
720575940618694638,720575940616967508,Directed,17
720575940618694638,720575940616968733,Directed,43
720575940618694638,720575940619574181,Directed,9
720575940618694638,720575940619935152,Directed,7
720575940618694638,720575940620159398,Directed,7
720575940618694638,720575940621782125,Directed,19
720575940618694638,720575940621832942,Directed,6
720575940618694638,720575940622217654,Directed,5
720575940618694638,720575940622942868,Directed,18
720575940618694638,720575940623649097,Directed,29
720575940618694638,720575940624073452,Directed,7
720575940618694638,720575940624437735,Directed,5
720575940618694638,720575940624730638,Directed,5
720575940618694638,720575940626180358,Directed,6
720575940618694638,720575940627740922,Directed,23
720575940618694638,720575940627782014,Directed,8
720575940618694638,720575940628029378,Directed,9
720575940618694638,720575940628174415,Directed,5
720575940618694638,720575940628320515,Directed,13
720575940618694638,720575940628527247,Directed,5
720575940618694638,720575940628628987,Directed,9
720575940618694638,720575940628766780,Directed,10
720575940618694638,720575940628789626,Directed,7
720575940618694638,720575940629174012,Directed,6
720575940618694638,720575940629703722,Directed,11
720575940618694638,720575940630021115,Directed,11
720575940618694638,720575940630644132,Directed,5
720575940618694638,720575940630840493,Directed,6
720575940618694638,720575940631639972,Directed,5
720575940618694638,720575940631958829,Directed,5
720575940618694638,720575940636229183,Directed,24
720575940618694638,720575940637906803,Directed,17
720575940618694638,720575940639322752,Directed,15
720575940618694638,720575940639702435,Directed,5
720575940618694638,720575940640486973,Directed,9
720575940618694638,720575940649126009,Directed,15
720575940618694638,720575940650510070,Directed,7
720575940618792942,720575940609375580,Directed,5
720575940618792942,720575940609777476,Directed,15
720575940618792942,720575940611606830,Directed,9
720575940618792942,720575940617501533,Directed,6
720575940618792942,720575940618374558,Directed,11
720575940618792942,720575940619544779,Directed,7
720575940618792942,720575940619578608,Directed,2
720575940618792942,720575940620760429,Directed,11
720575940618792942,720575940621176564,Directed,12
720575940618792942,720575940621501720,Directed,17
720575940618792942,720575940624730638,Directed,17
720575940618792942,720575940625146109,Directed,5
720575940618792942,720575940625308162,Directed,26
720575940618792942,720575940625455247,Directed,7
720575940618792942,720575940626973821,Directed,8
720575940618792942,720575940627557909,Directed,10
720575940618792942,720575940628793982,Directed,6
720575940618792942,720575940631398308,Directed,6
720575940618792942,720575940631572305,Directed,5
720575940618792942,720575940638328765,Directed,10
720575940610355186,720575940621139482,Directed,16
720575940610355186,720575940625962152,Directed,9
720575940610355186,720575940629506012,Directed,15
720575940610355186,720575940631619384,Directed,15
720575940610355186,720575940638305853,Directed,5
720575940620365812,720575940615961739,Directed,7
720575940620365812,720575940627399783,Directed,6
720575940628639735,720575940612330154,Directed,7
720575940628639735,720575940614026449,Directed,14
720575940628639735,720575940616377659,Directed,5
720575940628639735,720575940616545793,Directed,6
720575940628639735,720575940616824118,Directed,7
720575940628639735,720575940616885824,Directed,13
720575940628639735,720575940625142936,Directed,5
720575940628639735,720575940630179781,Directed,10
720575940628639735,720575940636129758,Directed,5
720575940628639735,720575940636330729,Directed,5
720575940628705271,720575940603197408,Directed,6
720575940628705271,720575940604444081,Directed,16
720575940628705271,720575940605554354,Directed,14
720575940628705271,720575940606933634,Directed,5
720575940628705271,720575940608207317,Directed,5
720575940628705271,720575940609427246,Directed,5
720575940628705271,720575940610161813,Directed,5
720575940628705271,720575940610642289,Directed,7
720575940628705271,720575940611419414,Directed,5
720575940628705271,720575940612330154,Directed,7
720575940628705271,720575940612334946,Directed,8
720575940628705271,720575940612599533,Directed,7
720575940628705271,720575940612694568,Directed,5
720575940628705271,720575940612734066,Directed,1
720575940628705271,720575940612821997,Directed,6
720575940628705271,720575940613704615,Directed,6
720575940628705271,720575940614026449,Directed,9
720575940628705271,720575940614638011,Directed,11
720575940628705271,720575940615748025,Directed,8
720575940628705271,720575940616377659,Directed,9
720575940628705271,720575940616545793,Directed,14
720575940628705271,720575940616824118,Directed,6
720575940628705271,720575940616983862,Directed,20
720575940628705271,720575940618781861,Directed,6
720575940628705271,720575940619067374,Directed,8
720575940628705271,720575940619104027,Directed,4
720575940628705271,720575940619200960,Directed,6
720575940628705271,720575940619718209,Directed,8
720575940628705271,720575940620657243,Directed,9
720575940628705271,720575940620831308,Directed,7
720575940628705271,720575940620919646,Directed,7
720575940628705271,720575940621782381,Directed,16
720575940628705271,720575940622422711,Directed,8
720575940628705271,720575940623889552,Directed,8
720575940628705271,720575940624023480,Directed,5
720575940628705271,720575940625142936,Directed,7
720575940628705271,720575940625875402,Directed,14
720575940628705271,720575940625938856,Directed,7
720575940628705271,720575940626314061,Directed,13
720575940628705271,720575940626471957,Directed,8
720575940628705271,720575940626819088,Directed,6
720575940628705271,720575940627798654,Directed,7
720575940628705271,720575940628050950,Directed,5
720575940628705271,720575940628144254,Directed,9
720575940628705271,720575940628523819,Directed,8
720575940628705271,720575940628797512,Directed,5
720575940628705271,720575940630179781,Directed,5
720575940628705271,720575940630941783,Directed,6
720575940628705271,720575940631080552,Directed,5
720575940628705271,720575940631814085,Directed,10
720575940628705271,720575940632091929,Directed,5
720575940628705271,720575940632742099,Directed,5
720575940628705271,720575940633791571,Directed,6
720575940628705271,720575940634221935,Directed,5
720575940628705271,720575940635038309,Directed,9
720575940628705271,720575940636455280,Directed,8
720575940628705271,720575940636841840,Directed,6
720575940628705271,720575940636924479,Directed,16
720575940628705271,720575940636938212,Directed,19
720575940628705271,720575940638252672,Directed,5
720575940628705271,720575940638310784,Directed,6
720575940628705271,720575940639065472,Directed,7
720575940628705271,720575940640002256,Directed,7
720575940628705271,720575940640356149,Directed,4
720575940628705271,720575940644870167,Directed,5
720575940617187329,720575940627958046,Directed,1
720575940617187329,720575940639278399,Directed,1
720575940617187329,720575940640749939,Directed,2
720575940607864841,720575940608413705,Directed,8
720575940607864841,720575940611181518,Directed,6
720575940607864841,720575940614013382,Directed,8
720575940607864841,720575940614336106,Directed,7
720575940607864841,720575940615833055,Directed,8
720575940607864841,720575940616828969,Directed,8
720575940607864841,720575940618129355,Directed,8
720575940607864841,720575940618963694,Directed,5
720575940607864841,720575940620014203,Directed,5
720575940607864841,720575940620028795,Directed,6
720575940607864841,720575940620276400,Directed,9
720575940607864841,720575940621515391,Directed,8
720575940607864841,720575940622156148,Directed,7
720575940607864841,720575940622351999,Directed,6
720575940607864841,720575940623279357,Directed,7
720575940607864841,720575940624102670,Directed,12
720575940607864841,720575940626304936,Directed,5
720575940607864841,720575940626660358,Directed,7
720575940607864841,720575940627400776,Directed,6
720575940607864841,720575940627929722,Directed,7
720575940607864841,720575940628050950,Directed,7
720575940607864841,720575940628206391,Directed,9
720575940607864841,720575940628377856,Directed,11
720575940607864841,720575940628708624,Directed,6
720575940607864841,720575940628999929,Directed,7
720575940607864841,720575940629112579,Directed,6
720575940607864841,720575940629757496,Directed,6
720575940607864841,720575940630404655,Directed,5
720575940607864841,720575940630591506,Directed,6
720575940607864841,720575940630764359,Directed,5
720575940607864841,720575940632825913,Directed,6
720575940607864841,720575940633442468,Directed,8
720575940607864841,720575940633792595,Directed,7
720575940607864841,720575940638027497,Directed,30
720575940607864841,720575940638070505,Directed,13
720575940607864841,720575940639410291,Directed,32
720575940607864841,720575940643922724,Directed,5
720575940629229586,720575940605124482,Directed,12
720575940629229586,720575940607864841,Directed,9
720575940629229586,720575940609648942,Directed,5
720575940629229586,720575940610634725,Directed,7
720575940629229586,720575940613005937,Directed,6
720575940629229586,720575940614530098,Directed,6
720575940629229586,720575940615706966,Directed,8
720575940629229586,720575940616440537,Directed,5
720575940629229586,720575940618688276,Directed,5
720575940629229586,720575940619578608,Directed,5
720575940629229586,720575940620346795,Directed,5
720575940629229586,720575940622226870,Directed,9
720575940629229586,720575940622228918,Directed,14
720575940629229586,720575940625649214,Directed,11
720575940629229586,720575940625678650,Directed,5
720575940629229586,720575940625899751,Directed,5
720575940629229586,720575940628585978,Directed,5
720575940629229586,720575940629331663,Directed,6
720575940629229586,720575940630404655,Directed,6
720575940629229586,720575940630769612,Directed,5
720575940629229586,720575940631025219,Directed,12
720575940629229586,720575940633519514,Directed,10
720575940629229586,720575940634076115,Directed,7
720575940629229586,720575940634772671,Directed,9
720575940629229586,720575940636330217,Directed,6
720575940629229586,720575940639279679,Directed,5
720575940629229586,720575940641306765,Directed,7
720575940629229586,720575940650338038,Directed,5
720575940629229586,720575940651290358,Directed,6
720575940624166949,720575940604451505,Directed,10
720575940624166949,720575940605361841,Directed,5
720575940624166949,720575940605480806,Directed,6
720575940624166949,720575940608208835,Directed,10
720575940624166949,720575940609375580,Directed,5
720575940624166949,720575940611181518,Directed,5
720575940624166949,720575940615285919,Directed,5
720575940624166949,720575940615326779,Directed,11
720575940624166949,720575940616410171,Directed,34
720575940624166949,720575940617225565,Directed,27
720575940624166949,720575940617241019,Directed,9
720575940624166949,720575940618746491,Directed,6
720575940624166949,720575940619913221,Directed,30
720575940624166949,720575940620156795,Directed,12
720575940624166949,720575940620841310,Directed,12
720575940624166949,720575940622156148,Directed,9
720575940624166949,720575940622366540,Directed,7
720575940624166949,720575940622471721,Directed,7
720575940624166949,720575940622599679,Directed,5
720575940624166949,720575940625637562,Directed,5
720575940624166949,720575940625678650,Directed,9
720575940624166949,720575940625787536,Directed,9
720575940624166949,720575940626778217,Directed,6
720575940624166949,720575940629039660,Directed,5
720575940624166949,720575940631508255,Directed,6
720575940624166949,720575940633437176,Directed,12
720575940624166949,720575940633909600,Directed,28
720575940624166949,720575940634280288,Directed,28
720575940624166949,720575940636229183,Directed,9
720575940624166949,720575940637558618,Directed,6
720575940624166949,720575940638114357,Directed,26
720575940624166949,720575940643408164,Directed,10
720575940614123570,720575940612249651,Directed,7
720575940614123570,720575940612734066,Directed,5
720575940614123570,720575940613268370,Directed,5
720575940614123570,720575940616072861,Directed,6
720575940614123570,720575940635990640,Directed,9
720575940630982712,720575940607862217,Directed,9
720575940630982712,720575940613132178,Directed,17
720575940630982712,720575940614018722,Directed,6
720575940630982712,720575940616511813,Directed,6
720575940630982712,720575940617047297,Directed,16
720575940630982712,720575940619673222,Directed,6
720575940630982712,720575940620159398,Directed,26
720575940630982712,720575940620327412,Directed,14
720575940630982712,720575940621782125,Directed,31
720575940630982712,720575940624892858,Directed,6
720575940630982712,720575940625667721,Directed,17
720575940630982712,720575940627768698,Directed,24
720575940630982712,720575940628165019,Directed,43
720575940630982712,720575940628621563,Directed,5
720575940630982712,720575940630671953,Directed,21
720575940630982712,720575940630980409,Directed,30
720575940630982712,720575940632735584,Directed,6
720575940630982712,720575940637242421,Directed,5
720575940630982712,720575940638709632,Directed,11
720575940630982712,720575940642476448,Directed,3
720575940631638073,720575940609427246,Directed,7
720575940631638073,720575940612599013,Directed,10
720575940631638073,720575940612615917,Directed,5
720575940631638073,720575940612734066,Directed,11
720575940631638073,720575940614026449,Directed,5
720575940631638073,720575940616005009,Directed,10
720575940631638073,720575940616097093,Directed,5
720575940631638073,720575940616545793,Directed,8
720575940631638073,720575940616824118,Directed,15
720575940631638073,720575940616956673,Directed,5
720575940631638073,720575940618792942,Directed,9
720575940631638073,720575940619673664,Directed,12
720575940631638073,720575940620014356,Directed,5
720575940631638073,720575940620346795,Directed,5
720575940631638073,720575940620925899,Directed,5
720575940631638073,720575940621490968,Directed,5
720575940631638073,720575940621709388,Directed,5
720575940631638073,720575940622406260,Directed,6
720575940631638073,720575940622870666,Directed,6
720575940631638073,720575940625579141,Directed,14
720575940631638073,720575940625604098,Directed,5
720575940631638073,720575940627740922,Directed,7
720575940631638073,720575940627786270,Directed,5
720575940631638073,720575940627965187,Directed,10
720575940631638073,720575940628050950,Directed,12
720575940631638073,720575940628164140,Directed,6
720575940631638073,720575940628382203,Directed,8
720575940631638073,720575940628523819,Directed,5
720575940631638073,720575940629699781,Directed,5
720575940631638073,720575940630057258,Directed,13
720575940631638073,720575940630256402,Directed,5
720575940631638073,720575940630539335,Directed,8
720575940631638073,720575940631413156,Directed,5
720575940631638073,720575940631477677,Directed,16
720575940631638073,720575940631614675,Directed,7
720575940631638073,720575940632803223,Directed,9
720575940631638073,720575940634534255,Directed,12
720575940631638073,720575940634647732,Directed,15
720575940631638073,720575940635530359,Directed,5
720575940631638073,720575940642936100,Directed,9
720575940631638073,720575940644870167,Directed,8
720575940630556743,720575940605756081,Directed,9
720575940630556743,720575940608783452,Directed,13
720575940630556743,720575940610877098,Directed,14
720575940630556743,720575940611284659,Directed,6
720575940630556743,720575940611606830,Directed,9
720575940630556743,720575940612734066,Directed,11
720575940630556743,720575940615463825,Directed,15
720575940630556743,720575940615764061,Directed,7
720575940630556743,720575940616956673,Directed,18
720575940630556743,720575940618308987,Directed,30
720575940630556743,720575940619935152,Directed,11
720575940630556743,720575940620014356,Directed,37
720575940630556743,720575940622252865,Directed,7
720575940630556743,720575940622462173,Directed,37
720575940630556743,720575940622942868,Directed,15
720575940630556743,720575940622943731,Directed,7
720575940630556743,720575940623649097,Directed,19
720575940630556743,720575940623693320,Directed,10
720575940630556743,720575940627082500,Directed,7
720575940630556743,720575940627162344,Directed,16
720575940630556743,720575940627740922,Directed,7
720575940630556743,720575940628050950,Directed,18
720575940630556743,720575940628628987,Directed,10
720575940630556743,720575940628860476,Directed,7
720575940630556743,720575940630822175,Directed,12
720575940630556743,720575940632803223,Directed,43
720575940630556743,720575940633437176,Directed,6
720575940630556743,720575940639322752,Directed,10
720575940630556743,720575940642936100,Directed,17
720575940621709388,720575940607848649,Directed,10
720575940621709388,720575940608702475,Directed,44
720575940621709388,720575940610477425,Directed,8
720575940621709388,720575940610670250,Directed,10
720575940621709388,720575940610877098,Directed,27
720575940621709388,720575940612925078,Directed,7
720575940621709388,720575940613605698,Directed,56
720575940621709388,720575940614530098,Directed,26
720575940621709388,720575940614546911,Directed,25
720575940621709388,720575940614615557,Directed,13
720575940621709388,720575940615285919,Directed,5
720575940621709388,720575940615326779,Directed,6
720575940621709388,720575940615764061,Directed,47
720575940621709388,720575940616218452,Directed,6
720575940621709388,720575940616956673,Directed,8
720575940621709388,720575940616968733,Directed,26
720575940621709388,720575940616973313,Directed,15
720575940621709388,720575940617797169,Directed,22
720575940621709388,720575940618745424,Directed,6
720575940621709388,720575940618867627,Directed,19
720575940621709388,720575940619126950,Directed,27
720575940621709388,720575940619935152,Directed,39
720575940621709388,720575940619994294,Directed,6
720575940621709388,720575940620014356,Directed,52
720575940621709388,720575940620028795,Directed,5
720575940621709388,720575940622069347,Directed,15
720575940621709388,720575940622125153,Directed,40
720575940621709388,720575940622942868,Directed,99
720575940621709388,720575940625144604,Directed,7
720575940621709388,720575940625968515,Directed,41
720575940621709388,720575940626469898,Directed,48
720575940621709388,720575940626814666,Directed,10
720575940621709388,720575940627162344,Directed,93
720575940621709388,720575940627740922,Directed,37
720575940621709388,720575940628386686,Directed,5
720575940621709388,720575940628386942,Directed,11
720575940621709388,720575940628860476,Directed,31
720575940621709388,720575940629552633,Directed,15
720575940621709388,720575940630148655,Directed,7
720575940621709388,720575940630822175,Directed,47
720575940621709388,720575940631614675,Directed,16
720575940621709388,720575940632074521,Directed,5
720575940621709388,720575940632424011,Directed,39
720575940621709388,720575940632803223,Directed,6
720575940621709388,720575940633271447,Directed,21
720575940621709388,720575940633437176,Directed,39
720575940621709388,720575940634258131,Directed,22
720575940621709388,720575940634313071,Directed,6
720575940621709388,720575940635632023,Directed,48
720575940621709388,720575940636191977,Directed,7
720575940621709388,720575940636229183,Directed,5
720575940621709388,720575940638901875,Directed,5
720575940621709388,720575940640164029,Directed,6
720575940621709388,720575940642936100,Directed,14
720575940621709388,720575940649126009,Directed,7
720575940621709388,720575940651558646,Directed,22
720575940621709388,720575940661139073,Directed,49
720575940629606475,720575940619200960,Directed,1
720575940629606475,720575940620919646,Directed,1
720575940638060632,720575940608140380,Directed,2
720575940638060632,720575940610877098,Directed,30
720575940638060632,720575940613490841,Directed,78
720575940638060632,720575940614799154,Directed,6
720575940638060632,720575940615193138,Directed,7
720575940638060632,720575940615764061,Directed,22
720575940638060632,720575940615833055,Directed,2
720575940638060632,720575940616896581,Directed,5
720575940638060632,720575940618844757,Directed,68
720575940638060632,720575940622471721,Directed,5
720575940638060632,720575940623358099,Directed,4
720575940638060632,720575940623807672,Directed,5
720575940638060632,720575940624940336,Directed,6
720575940638060632,720575940625541434,Directed,2
720575940638060632,720575940627269562,Directed,5
720575940638060632,720575940630007916,Directed,115
720575940638060632,720575940630520314,Directed,114
720575940638060632,720575940630822175,Directed,7
720575940638060632,720575940632651219,Directed,31
720575940638060632,720575940632891106,Directed,178
720575940638060632,720575940633909600,Directed,6
720575940638060632,720575940634701025,Directed,14
720575940638060632,720575940634788600,Directed,5
720575940638060632,720575940636069348,Directed,17
720575940638060632,720575940636702174,Directed,5
720575940638060632,720575940638027497,Directed,15
720575940638060632,720575940639410291,Directed,14
720575940638060632,720575940639468789,Directed,6
720575940638060632,720575940640039040,Directed,2
720575940638060632,720575940644733975,Directed,38
720575940610306146,720575940606646962,Directed,5
720575940610306146,720575940611181518,Directed,4
720575940610306146,720575940612734066,Directed,5
720575940610306146,720575940614413106,Directed,5
720575940610306146,720575940615833055,Directed,8
720575940610306146,720575940617801675,Directed,10
720575940610306146,720575940618129355,Directed,11
720575940610306146,720575940618407333,Directed,5
720575940610306146,720575940621515391,Directed,5
720575940610306146,720575940621731475,Directed,5
720575940610306146,720575940622156148,Directed,6
720575940610306146,720575940623279357,Directed,6
720575940610306146,720575940626660358,Directed,6
720575940610306146,720575940628050950,Directed,7
720575940610306146,720575940628708624,Directed,5
720575940610306146,720575940630591506,Directed,7
720575940610306146,720575940635319663,Directed,6
720575940610306146,720575940638027497,Directed,51
720575940610306146,720575940638070505,Directed,11
720575940610306146,720575940639410291,Directed,44
720575940610306146,720575940643922724,Directed,5
720575940633391211,720575940610894450,Directed,6
720575940633391211,720575940615961739,Directed,7
720575940633391211,720575940617387732,Directed,5
720575940633391211,720575940620028513,Directed,20
720575940633391211,720575940621978904,Directed,7
720575940633391211,720575940634043640,Directed,7
720575940633391211,720575940634248184,Directed,13
720575940634488939,720575940602747360,Directed,9
720575940634488939,720575940608370866,Directed,6
720575940634488939,720575940611091780,Directed,8
720575940634488939,720575940612734066,Directed,5
720575940634488939,720575940612895650,Directed,21
720575940634488939,720575940613268370,Directed,17
720575940634488939,720575940613326250,Directed,8
720575940634488939,720575940615764061,Directed,5
720575940634488939,720575940615921803,Directed,6
720575940634488939,720575940616813858,Directed,7
720575940634488939,720575940618746491,Directed,13
720575940634488939,720575940620014203,Directed,13
720575940634488939,720575940620028513,Directed,5
720575940634488939,720575940620028795,Directed,9
720575940634488939,720575940622156148,Directed,7
720575940634488939,720575940624905404,Directed,5
720575940634488939,720575940626666345,Directed,5
720575940634488939,720575940628120402,Directed,7
720575940634488939,720575940628377856,Directed,10
720575940634488939,720575940629750138,Directed,5
720575940634488939,720575940630814762,Directed,9
720575940634488939,720575940631785441,Directed,15
720575940634488939,720575940632097965,Directed,11
720575940634488939,720575940638027497,Directed,7
720575940634488939,720575940639410291,Directed,5
720575940634488939,720575940639710883,Directed,18
720575940634488939,720575940643937316,Directed,14
720575940634488939,720575940648742777,Directed,5
720575940634488939,720575940650420726,Directed,34
720575940611453041,720575940610161813,Directed,6
720575940611453041,720575940611419414,Directed,5
720575940611453041,720575940611758819,Directed,5
720575940611453041,720575940612330154,Directed,7
720575940611453041,720575940619067374,Directed,14
720575940611453041,720575940620919646,Directed,10
720575940611453041,720575940621393573,Directed,6
720575940611453041,720575940621782381,Directed,9
720575940611453041,720575940623279357,Directed,17
720575940611453041,720575940623781268,Directed,7
720575940611453041,720575940626314061,Directed,6
720575940611453041,720575940626351256,Directed,6
720575940611453041,720575940628705271,Directed,7
720575940611453041,720575940628999929,Directed,5
720575940611453041,720575940630541416,Directed,14
720575940611453041,720575940636938212,Directed,15
720575940611453041,720575940638302592,Directed,10
720575940611453041,720575940640002256,Directed,5
720575940637503603,720575940621139482,Directed,22
720575940637503603,720575940623004711,Directed,6
720575940637503603,720575940623217132,Directed,6
720575940637503603,720575940624136489,Directed,11
720575940637503603,720575940624381966,Directed,9
720575940637503603,720575940624449428,Directed,5
720575940637503603,720575940626849301,Directed,22
720575940637503603,720575940629506012,Directed,31
720575940637503603,720575940630773585,Directed,24
720575940614926475,720575940626315207,Directed,1
720575940614926475,720575940628802041,Directed,1
720575940627296396,720575940617387732,Directed,15
720575940627296396,720575940623430621,Directed,5
720575940627296396,720575940632651219,Directed,29
720575940627296396,720575940635467150,Directed,5
720575940627296396,720575940643937316,Directed,6
720575940641239181,720575940607837707,Directed,5
720575940641239181,720575940608278620,Directed,47
720575940641239181,720575940610980932,Directed,36
720575940641239181,720575940620130032,Directed,30
720575940641239181,720575940620197441,Directed,96
720575940641239181,720575940624290232,Directed,40
720575940641239181,720575940625698279,Directed,29
720575940641239181,720575940627033875,Directed,14
720575940641239181,720575940627264062,Directed,35
720575940641239181,720575940628527247,Directed,46
720575940641239181,720575940628576250,Directed,26
720575940641239181,720575940630199759,Directed,28
720575940641239181,720575940632732985,Directed,34
720575940641239181,720575940633797677,Directed,7
720575940641239181,720575940640486973,Directed,23
720575940641239181,720575940650510070,Directed,12
720575940641239181,720575940653346550,Directed,10
720575940641239181,720575940653347830,Directed,28
720575940634996878,720575940604967270,Directed,10
720575940634996878,720575940615101747,Directed,13
720575940634996878,720575940624469444,Directed,5
720575940634996878,720575940628733292,Directed,61
720575940634996878,720575940637899197,Directed,3
720575940634996878,720575940639278399,Directed,14
720575940634996878,720575940640749939,Directed,13
720575940627640475,720575940622030861,Directed,20
720575940627640475,720575940623317321,Directed,10
720575940627640475,720575940624469444,Directed,5
720575940627640475,720575940637899197,Directed,4
720575940627640475,720575940639961653,Directed,4
720575940627640475,720575940640749939,Directed,2
720575940603048108,720575940604481760,Directed,20
720575940603048108,720575940610919778,Directed,11
720575940603048108,720575940615612066,Directed,5
720575940603048108,720575940617244347,Directed,5
720575940603048108,720575940619866759,Directed,10
720575940603048108,720575940621595888,Directed,8
720575940603048108,720575940623018983,Directed,11
720575940603048108,720575940623260201,Directed,6
720575940603048108,720575940623277547,Directed,5
720575940603048108,720575940624383892,Directed,19
720575940603048108,720575940632097965,Directed,7
720575940603048108,720575940632720279,Directed,12
720575940603048108,720575940634145436,Directed,12
720575940603048108,720575940634488939,Directed,5
720575940603048108,720575940640228661,Directed,4
720575940603048108,720575940644492055,Directed,5
720575940603048108,720575940648742777,Directed,11
720575940603048108,720575940654697377,Directed,8
720575940603048108,720575940654856353,Directed,12
720575940636143796,720575940603676844,Directed,5
720575940636143796,720575940610237394,Directed,5
720575940636143796,720575940612421101,Directed,5
720575940636143796,720575940613550495,Directed,5
720575940636143796,720575940620327412,Directed,11
720575940636143796,720575940621019674,Directed,14
720575940636143796,720575940624381966,Directed,6
720575940636143796,720575940626343305,Directed,25
720575940636143796,720575940626612254,Directed,12
720575940636143796,720575940627241402,Directed,5
720575940636143796,720575940627782014,Directed,5
720575940636143796,720575940628168458,Directed,11
720575940636143796,720575940630671953,Directed,16
720575940636143796,720575940630773585,Directed,5
720575940636143796,720575940634419051,Directed,7
720575940636143796,720575940637303415,Directed,13
720575940636143796,720575940638709632,Directed,10
720575940636143796,720575940642476448,Directed,8
720575940617236667,720575940604481760,Directed,5
720575940617236667,720575940608783452,Directed,6
720575940617236667,720575940611376882,Directed,5
720575940617236667,720575940612734066,Directed,5
720575940617236667,720575940614230499,Directed,6
720575940617236667,720575940615285919,Directed,7
720575940617236667,720575940615326779,Directed,6
720575940617236667,720575940618308987,Directed,18
720575940617236667,720575940619237985,Directed,26
720575940617236667,720575940619683311,Directed,21
720575940617236667,720575940619866759,Directed,6
720575940617236667,720575940619913221,Directed,12
720575940617236667,720575940622462173,Directed,14
720575940617236667,720575940627038792,Directed,6
720575940617236667,720575940627082500,Directed,9
720575940617236667,720575940627460337,Directed,5
720575940617236667,720575940627799808,Directed,5
720575940617236667,720575940628050950,Directed,5
720575940617236667,720575940628320515,Directed,6
720575940617236667,720575940631508255,Directed,6
720575940617236667,720575940636229183,Directed,5
720575940617236667,720575940639404416,Directed,25
720575940617236667,720575940640228661,Directed,9
720575940604833982,720575940604019424,Directed,25
720575940604833982,720575940610894450,Directed,7
720575940604833982,720575940618956198,Directed,7
720575940604833982,720575940622781624,Directed,5
720575940604833982,720575940622994151,Directed,8
720575940604833982,720575940623816848,Directed,9
720575940604833982,720575940626216177,Directed,8
720575940604833982,720575940628471868,Directed,6
720575940604833982,720575940631449411,Directed,10
720575940604833982,720575940636069348,Directed,8
720575940604833982,720575940638251904,Directed,6
720575940607848649,720575940620841310,Directed,6
720575940607848649,720575940634909807,Directed,5
720575940609175758,720575940627159498,Directed,4
720575940609716430,720575940615101747,Directed,2
720575940609716430,720575940639278399,Directed,7
720575940623233259,720575940603197408,Directed,5
720575940623233259,720575940608279747,Directed,7
720575940623233259,720575940609427246,Directed,6
720575940623233259,720575940610810482,Directed,13
720575940623233259,720575940612824978,Directed,7
720575940623233259,720575940614939990,Directed,7
720575940623233259,720575940617819185,Directed,1
720575940623233259,720575940619160769,Directed,1
720575940623233259,720575940619293622,Directed,5
720575940623233259,720575940619781229,Directed,1
720575940623233259,720575940619989765,Directed,7
720575940623233259,720575940621512291,Directed,15
720575940623233259,720575940622811116,Directed,8
720575940623233259,720575940625875402,Directed,5
720575940623233259,720575940625938856,Directed,12
720575940623233259,720575940626510666,Directed,9
720575940623233259,720575940629196283,Directed,11
720575940623233259,720575940629860683,Directed,5
720575940623233259,720575940633913239,Directed,5
720575940623233259,720575940637898072,Directed,5
720575940623233259,720575940641981600,Directed,8
720575940618744047,720575940608783452,Directed,13
720575940618744047,720575940610670250,Directed,10
720575940618744047,720575940611284659,Directed,9
720575940618744047,720575940612734066,Directed,6
720575940618744047,720575940616956673,Directed,19
720575940618744047,720575940616968733,Directed,20
720575940618744047,720575940618308987,Directed,34
720575940618744047,720575940620014356,Directed,7
720575940618744047,720575940622252865,Directed,7
720575940618744047,720575940622462173,Directed,37
