Id,Label,cell_class,name,nt_type,primary_type,side,super_class
720575940634338515,LAL.491,CX,LAL.491,unknown,FB4L,left,central
720575940613301471,NO.200,CX,NO.200,DA,PFNp,right,central
720575940614038751,FB.1111,CX,FB.1111,GLUT,SAF,right,central
720575940632339682,NO.FB.10,CX,NO.FB.10,ACH,PFNd,right,central
720575940635911396,FB.1235,CX,FB.1235,ACH,vDeltaM,right,central
720575940611679461,FB.1068,CX,FB.1068,ACH,vDeltaB,right,central
720575940627162344,FB.216,CX,FB.216,ACH,FC2B,left,central
720575940636779753,AOTU.CRE.27,TuBu,AOTU.CRE.27,ACH,TuBu03,left,central
720575940637238505,FB.123,CX,FB.123,ACH,hDeltaM,right,central
720575940634043640,FB.1166,CX,FB.1166,ACH,vDeltaJ,right,central
720575940629112060,FB.267,CX,FB.267,GLUT,FB5F,left,central
720575940623279357,FB.550,CX,FB.550,ACH,FC3,right,central
720575940627965187,FB.311,CX,FB.311,GLUT,FB2M,left,central
720575940606731529,FB.712,CX,FB.712,SER,hDeltaK,right,central
720575940612154664,FB.1084,CX,FB.1084,ACH,vDeltaL,right,central
720575940616824118,FB.27,CX,FB.27,GLUT,FB2D,right,central
720575940629947704,FB.SMP.9,CX,FB.SMP.9,ACH,FS2,right,central
720575940632732985,FB.58,CX,FB.58,GLUT,FB6D,left,central
720575940636730694,EB.39,CX,EB.39,ACH,EPG,right,central
720575940631831879,AOTU.FB.25,TuBu,AOTU.FB.25,ACH,TuBu03,right,central
720575940619707728,FB.181,CX,FB.181,GLUT,FB4J,left,central
720575940617921877,FB.771,CX,FB.771,ACH,FC1D,right,central
720575940614939990,FB.745,CX,FB.745,ACH,FC1A,left,central
720575940616103254,FB.772,CX,FB.772,SER,hDeltaK,left,central
720575940612334946,FB.723,CX,FB.723,DA,FB2I_a,right,central
720575940621231459,FB.849,CX,FB.849,ACH,vDeltaC,left,central
720575940628014441,SLP.FB.1,CX,SLP.FB.1,GLUT,FB7A,left,central
720575940627768698,FB.133,CX,FB.133,GLUT,FB6O,right,central
720575940626343305,FB.105,CX,FB.105,ACH,hDeltaE,left,central
720575940630111628,FB.1191,CX,FB.1191,GLUT,FB9B,left,central
720575940616005009,FB.380,CX,FB.380,GLUT,FB2M,right,central
720575940633519514,FB.577,CX,FB.577,ACH,FC2C,left,central
720575940642071968,NO.135,CX,NO.135,ACH,PFNm,right,central
720575940612760994,SMP.FB.20,CX,SMP.FB.20,GLUT,FB7A,right,central
720575940620346795,FB.6,CX,FB.6,ACH,FB1G,left,central
720575940623164856,FB.846,CX,FB.846,GLUT,SAF,right,central
720575940607862217,FB.518,CX,FB.518,unknown,FB6O,left,central
720575940612318673,FB.592,CX,FB.592,ACH,vDeltaG,right,central
720575940632651219,FB.52,CX,FB.52,ACH,hDeltaA,right,central
720575940629423580,FB.CRE.75,CX,FB.CRE.75,ACH,FS2,right,central
720575940614546911,FB.406,CX,FB.406,GLUT,FB5R,left,central
720575940618970606,FB.1136,CX,FB.1136,SER,vDeltaB,left,central
720575940627899900,FB.158,CX,FB.158,ACH,hDeltaB,left,central
720575940622296573,NO.FB.27,CX,NO.FB.27,ACH,PFNd,left,central
720575940615742977,NO.FB.93,CX,NO.FB.93,ACH,PFNp,right,central
720575940616545793,FB.28,CX,FB.28,GLUT,FB2D,right,central
720575940626327046,FB.SMP.112,CX,FB.SMP.112,GLUT,FB8F_b,left,central
720575940613793302,SLP.FB.17,CX,SLP.FB.17,GLUT,SA3,left,central
720575940626048540,AOTU.FB.20,TuBu,AOTU.FB.20,ACH,TuBu03,right,central
720575940630504991,FB.1095,CX,FB.1095,ACH,vDeltaL,left,central
720575940644808227,FB.929,CX,FB.929,ACH,FC1D,left,central
720575940644038180,FB.1057,CX,FB.1057,ACH,vDeltaK,left,central
720575940612122152,FB.910,CX,FB.910,GLUT,SA1,right,central
720575940612498984,AOTU.CRE.14,TuBu,AOTU.CRE.14,ACH,TuBu07,left,central
720575940628211244,FB.293,CX,FB.293,ACH,hDeltaC,left,central
720575940631520839,NO.64,CX,NO.64,ACH,PFNv,left,central
720575940624737869,NO.72,CX,NO.72,ACH,PFNv,left,central
720575940628194895,FB.1025,CX,FB.1025,ACH,FS2,right,central
720575940616267348,FB.1329,CX,FB.1329,ACH,vDeltaM,left,central
720575940615267933,FB.1260,CX,FB.1260,ACH,vDeltaM,left,central
720575940609648226,AOTU.FB.49,TuBu,AOTU.FB.49,ACH,TuBu09,left,central
720575940623902307,FB.867,CX,FB.867,GLUT,FB8E,right,central
720575940637681267,EB.173,CX,EB.173,GABA,ER3w,right,central
720575940627916410,FB.934,CX,FB.934,ACH,vDeltaI_a,left,central
720575940622132872,FB.207,CX,FB.207,GABA,FB6M,left,central
720575940628211340,NO.113,CX,NO.113,ACH,PFNp,right,central
720575940612892306,FB.1264,CX,FB.1264,GLUT,FB9B,left,central
720575940623738516,FB.1201,CX,FB.1201,ACH,vDeltaA_a,right,central
720575940612925078,FB.554,CX,FB.554,ACH,vDeltaF,left,central
720575940615612066,FB.42,CX,FB.42,unknown,FB4Y,right,central
720575940619085478,NO.5,CX,NO.5,ACH,PFNa,right,central
720575940627228328,FB.789,CX,FB.789,SER,hDeltaK,left,central
720575940610877098,FB.220,CX,FB.220,DA,PFR,left,central
720575940604110513,FB.130,CX,FB.130,ACH,hDeltaB,right,central
720575940620314304,FB.769,CX,FB.769,ACH,vDeltaF,right,central
720575940630800066,FB.494,CX,FB.494,unknown,FB5B,left,central
720575940626048711,FB.1038,CX,FB.1038,SER,vDeltaA_b,right,central
720575940622345933,FB.689,CX,FB.689,ACH,FC1A,left,central
720575940650362614,NO.241,CX,NO.241,DA,PFNp,right,central
720575940650510070,FB.24,CX,FB.24,GLUT,FB6A,right,central
720575940651558646,FB.633,CX,FB.633,GLUT,FB5S,left,central
720575940613711614,FB.758,CX,FB.758,GLUT,FB8E,right,central
720575940629112579,NO.FB.1,CX,NO.FB.1,unknown,FB4C,right,central
720575940613842700,FB.1112,CX,FB.1112,ACH,vDeltaM,right,central
720575940624082725,NO.FB.53,CX,NO.FB.53,ACH,PFNm,left,central
720575940630849325,FB.440,CX,FB.440,GLUT,FB6,right,central
720575940612286259,FB.362,CX,FB.362,GLUT,FB7D,right,central
720575940631619384,FB.83,CX,FB.83,ACH,hDeltaD,right,central
720575940630980409,SMP.FB.3,CX,SMP.FB.3,GLUT,FB6G,right,central
720575940629391179,FB.1096,CX,FB.1096,GLUT,FB9C,left,central
720575940618774352,NO.157,CX,NO.157,ACH,PFNm,left,central
720575940630898515,FB.1374,CX,FB.1374,ACH,vDeltaA_a,left,central
720575940615677780,FB.1083,CX,FB.1083,ACH,vDeltaK,right,central
720575940616218452,FB.661,CX,FB.661,ACH,vDeltaG,right,central
720575940620494708,FB.1106,CX,FB.1106,GLUT,FB2K,left,central
720575940625819535,AOTU.BU.13,TuBu,AOTU.BU.13,ACH,TuBu07,right,central
720575940633913239,FB.1019,CX,FB.1019,ACH,FC1D,right,central
720575940613760927,FB.1263,CX,FB.1263,ACH,vDeltaK,left,central
720575940604667825,NO.238,CX,NO.238,unknown,PFNp,left,central
720575940604798910,FB.780,CX,FB.780,GLUT,FB8G,left,central
720575940620789697,PB.FB.8,CX,PB.FB.8,ACH,PFNd,right,central
720575940612712401,NO.236,CX,NO.236,ACH,PFNp,left,central
720575940629506012,FB.111,CX,FB.111,ACH,hDeltaD,left,central
720575940610615269,NO.FB.40,CX,NO.FB.40,ACH,PFNm,right,central
720575940635666409,FB.1123,CX,FB.1123,ACH,vDeltaK,left,central
720575940624689130,FB.SMP.57,CX,FB.SMP.57,unknown,FS4A,right,central
720575940625721331,FB.715,CX,FB.715,unknown,hDeltaK,right,central
720575940650870774,FB.650,CX,FB.650,ACH,hDeltaJ,left,central
720575940652083190,FB.426,CX,FB.426,GLUT,FB8B,left,central
720575940631701499,CRE.FB.39,CX,CRE.FB.39,GLUT,FB2C,left,central
720575940627425276,CRE.FB.29,CX,CRE.FB.29,unknown,FB5P,right,central
720575940612892670,NO.FB.39,CX,NO.FB.39,ACH,PFNd,left,central
720575940626819088,FB.805,CX,FB.805,ACH,FC1A,right,central
720575940645464099,SMP.FB.5,CX,SMP.FB.5,unknown,FB6C,right,central
720575940629538858,FB.802,CX,FB.802,ACH,FC1C,right,central
720575940628031531,NO.91,CX,NO.91,ACH,PFNm,left,central
720575940630145071,SLP.FB.12,CX,SLP.FB.12,GLUT,FB9A,right,central
720575940637354047,FB.586,CX,FB.586,GLUT,FB3D,left,central
720575940629424202,FB.590,CX,FB.590,GLUT,FB8G,left,central
720575940606683228,FB.649,CX,FB.649,unknown,hDeltaJ,right,central
720575940615661661,NO.144,CX,NO.144,ACH,PFNp,right,central
720575940646135940,SLP.FB.2,CX,SLP.FB.2,GLUT,FB1D,right,central
720575940622870666,FB.307,CX,FB.307,SER,FC2A,right,central
720575940652886177,SMP.FB.36,CX,SMP.FB.36,GLUT,FB6T,right,central
720575940637862062,EB.77,CX,EB.77,GABA,ER2,left,central
720575940608370866,FB.243,CX,FB.243,ACH,hDeltaI,left,central
720575940627851458,FB.1196,CX,FB.1196,ACH,vDeltaM,right,central
720575940624836810,NO.73,CX,NO.73,ACH,PFNm,right,central
720575940619544779,FB.1,CX,FB.1,GABA,FB5A,right,central
720575940640008400,FB.428,CX,FB.428,GLUT,FB8C,left,central
720575940602783968,EB.310,CX,EB.310,GABA,ER3d,left,central
720575940621117684,FB.920,CX,FB.920,ACH,FC1D,left,central
720575940628621563,FB.341,CX,FB.341,GLUT,FB7K,right,central
720575940626196732,FB.202,CX,FB.202,GLUT,FB4O,right,central
720575940626180358,FB.610,CX,FB.610,ACH,vDeltaF,right,central
720575940627097862,CRE.FB.40,CX,CRE.FB.40,GLUT,FB2C,right,central
720575940629342479,FB.281,CX,FB.281,GLUT,FB5G,right,central
720575940624754981,FB.LAL.5,CX,FB.LAL.5,ACH,PFL2,left,central
720575940609648942,FB.994,CX,FB.994,GLUT,FB3B,left,central
720575940625541434,PB.FB.4,CX,PB.FB.4,ACH,PFNd,left,central
720575940623280457,FB.604,CX,FB.604,ACH,hDeltaA,left,central
720575940629801291,FB.SMP.41,CX,FB.SMP.41,ACH,FS3,right,central
720575940617644372,AOTU.FB.15,TuBu,AOTU.FB.15,ACH,TuBu04,right,central
720575940635568480,FB.980,CX,FB.980,GLUT,FB1B,left,central
720575940609370466,FB.948,CX,FB.948,ACH,FC1D,left,central
720575940629899628,FB.968,CX,FB.968,ACH,vDeltaA_a,right,central
720575940639598963,FB.1234,CX,FB.1234,SER,hDeltaJ,right,central
720575940647872889,NO.116,CX,NO.116,ACH,PFNm,left,central
720575940628883838,FB.1060,CX,FB.1060,GLUT,SA2,left,central
720575940620478847,NO.FB.37,CX,NO.FB.37,ACH,PFNm,right,central
720575940622461320,FB.386,CX,FB.386,GLUT,FB7J,right,central
720575940625131913,NO.FB.50,CX,NO.FB.50,ACH,PFNp,right,central
720575940626753935,SMP.FB.14,CX,SMP.FB.14,unknown,FB6C,left,central
720575940621216169,SMP.FB.29,CX,SMP.FB.29,GLUT,FB5G,left,central
720575940619200960,FB.208,CX,FB.208,GLUT,FB2B_b,left,central
720575940627900871,CRE.FB.21,CX,CRE.FB.21,GLUT,FB5V,left,central
720575940628720079,FB.1024,CX,FB.1024,ACH,FC1D,right,central
720575940634192339,FB.1355,CX,FB.1355,GLUT,FB4E,left,central
720575940608207317,FB.231,CX,FB.231,GLUT,FB2H_b,right,central
720575940602800608,FB.1214,CX,FB.1214,unknown,vDeltaM,left,central
720575940621838826,FB.657,CX,FB.657,ACH,hDeltaJ,left,central
720575940622051818,FB.SMP.14,CX,FB.SMP.14,ACH,FS2,right,central
720575940628802041,EB.22,CX,EB.22,ACH,EPG,left,central
720575940627212806,SMP.FB.28,CX,SMP.FB.28,GLUT,FB2F_c,right,central
720575940627048976,FB.1097,CX,FB.1097,ACH,vDeltaL,left,central
720575940630735378,FB.1125,CX,FB.1125,ACH,vDeltaM,right,central
720575940626541075,FB.1281,CX,FB.1281,ACH,vDeltaA_a,right,central
720575940621019674,FB.81,CX,FB.81,ACH,hDeltaE,right,central
720575940627786270,FB.163,CX,FB.163,unknown,FC2A,right,central
720575940614154786,FB.223,CX,FB.223,ACH,hDeltaC,left,central
720575940629113388,FB.180,CX,FB.180,ACH,hDeltaB,left,central
720575940639861301,LAL.FB.4,CX,LAL.FB.4,unknown,FB3A,right,central
720575940636322367,FB.1312,CX,FB.1312,ACH,vDeltaA_a,left,central
720575940625951321,NO.FB.52,CX,NO.FB.52,ACH,PFNm,right,central
720575940635814512,NO.78,CX,NO.78,ACH,PFNm,right,central
720575940638124656,FB.381,CX,FB.381,GLUT,FB6K,left,central
720575940610894450,FB.78,CX,FB.78,ACH,hDeltaA,left,central
720575940617497211,FB.SMP.96,CX,FB.SMP.96,unknown,FS4A,left,central
720575940622559882,FB.1205,CX,FB.1205,ACH,vDeltaL,right,central
720575940625787536,FB.35,CX,FB.35,unknown,FB5H,left,central
720575940615645841,FB.1330,CX,FB.1330,ACH,vDeltaJ,left,central
720575940614515398,FB.495,CX,FB.495,ACH,FC3,right,central
720575940625328842,SLP.FB.15,CX,SLP.FB.15,GLUT,FB8A,right,central
720575940638845648,NO.128,CX,NO.128,ACH,PFNp,right,central
720575940639812304,FB.997,CX,FB.997,unknown,vDeltaC,left,central
720575940634258131,FB.988,CX,FB.988,unknown,FB5R,right,central
720575940618463960,FB.529,CX,FB.529,ACH,FC2B,left,central
720575940633815800,NO.FB.117,CX,NO.FB.117,ACH,PFNp,right,central
720575940621347583,FB.415,CX,FB.415,ACH,hDeltaC,right,central
720575940616956673,FB.219,CX,FB.219,ACH,FC2A,left,central
720575940613958412,NO.77,CX,NO.77,ACH,PFNm,left,central
720575940627426069,FB.737,CX,FB.737,ACH,FC1A,right,central
720575940622805798,FB.1301,CX,FB.1301,ACH,vDeltaM,right,central
720575940628523819,FB.206,CX,FB.206,GLUT,FB2H_a,left,central
720575940625378121,FB.724,CX,FB.724,GLUT,FB7C,right,central
720575940637567822,AOTU.FB.6,TuBu,AOTU.FB.6,ACH,TuBu07,right,central
720575940633242449,FB.601,CX,FB.601,GLUT,FB4Z,left,central
720575940623199070,FB.182,CX,FB.182,DA,FB1C,right,central
720575940615973771,NO.33,CX,NO.33,ACH,PFNv,left,central
720575940622609299,EB.134,CX,EB.134,GABA,ER4d,left,central
720575940611468185,FB.944,CX,FB.944,ACH,vDeltaA_a,left,central
720575940616842141,NO.60,CX,NO.60,ACH,PFNm,right,central
720575940653018017,FB.963,CX,FB.963,ACH,FS1A,right,central
720575940623084471,FB.370,CX,FB.370,unknown,PFGs,left,central
720575940619234241,FB.1040,CX,FB.1040,GLUT,SA2,left,central
720575940627852226,FB.1240,CX,FB.1240,ACH,vDeltaK,right,central
720575940630293445,SLP.533,CX,SLP.533,GLUT,FB8F_b,right,central
720575940620020694,EB.51,CX,EB.51,ACH,EPG,right,central
720575940629343196,FB.1126,CX,FB.1126,ACH,vDeltaA_a,left,central
720575940620872669,EB.157,CX,EB.157,GABA,ER2,left,central
720575940614073315,EB.271,CX,EB.271,GABA,ER3d,right,central
720575940610665445,FB.631,CX,FB.631,ACH,FC3,right,central
720575940623018983,FB.527,CX,FB.527,unknown,FB4E,right,central
720575940622986219,PB.FB.2,CX,PB.FB.2,ACH,PFNd,left,central
720575940619578352,FB.1134,CX,FB.1134,ACH,FC3,right,central
720575940615711745,FB.1110,CX,FB.1110,ACH,vDeltaL,left,central
720575940616973313,FB.489,CX,FB.489,GLUT,FB5S,right,central
720575940615023628,FB.1393,CX,FB.1393,unknown,vDeltaL,left,central
720575940632423442,FB.939,CX,FB.939,unknown,vDeltaC,right,central
720575940620282906,EB.30,CX,EB.30,ACH,EPG,left,central
720575940629703722,FB.685,CX,FB.685,ACH,vDeltaE,left,central
720575940626721835,EB.61,CX,EB.61,ACH,EPG,right,central
720575940645448756,FB.1271,CX,FB.1271,SER,hDeltaJ,right,central
720575940630539335,FB.652,CX,FB.652,GLUT,FB2C,left,central
720575940628802632,FB.1105,CX,FB.1105,ACH,vDeltaA_a,left,central
720575940618742864,NO.FB.135,CX,NO.FB.135,ACH,PFNp,right,central
720575940631620689,FB.785,CX,FB.785,SER,hDeltaK,left,central
720575940624280676,NO.83,CX,NO.83,ACH,PFNm,right,central
720575940612942998,AOTU.FB.19,TuBu,AOTU.FB.19,ACH,TuBu04,right,central
720575940613762207,FB.630,CX,FB.630,ACH,vDeltaG,right,central
720575940615285919,FB.141,CX,FB.141,GLUT,FB5C,left,central
720575940642860192,FB.523,CX,FB.523,GLUT,FB4Z,right,central
720575940633013412,FB.104,CX,FB.104,ACH,hDeltaL,right,central
720575940619087013,NO.110,CX,NO.110,ACH,PFNm,left,central
720575940619906219,FB.809,CX,FB.809,ACH,vDeltaA_a,left,central
720575940622265525,FB.1078,CX,FB.1078,ACH,vDeltaK,right,central
720575940618153153,NO.65,CX,NO.65,ACH,PFNm,left,central
720575940627377346,FB.1152,CX,FB.1152,ACH,vDeltaL,right,central
720575940624215245,FB.260,CX,FB.260,ACH,hDeltaC,right,central
720575940622462173,FB.19,CX,FB.19,GLUT,FB4X,left,central
720575940634701025,FB.82,CX,FB.82,unknown,FB3A,left,central
720575940612599013,FB.408,CX,FB.408,GLUT,FB4F_a,right,central
720575940625902823,FB.268,CX,FB.268,unknown,PFGs,right,central
720575940636191977,FB.651,CX,FB.651,ACH,vDeltaG,right,central
720575940622200042,FB.1173,CX,FB.1173,ACH,vDeltaM,right,central
720575940620004590,FB.1206,CX,FB.1206,ACH,vDeltaA_b,left,central
720575940619578608,FB.598,CX,FB.598,ACH,FC2B,right,central
720575940627934449,PB.81,CX,PB.81,unknown,PFNd,left,central
720575940639468789,FB.584,CX,FB.584,ACH,hDeltaJ,right,central
720575940627901687,FB.788,CX,FB.788,ACH,FC2C,right,central
720575940627082500,FB.147,CX,FB.147,GLUT,FB5C,right,central
720575940607290633,NO.126,CX,NO.126,ACH,PFNm,right,central
720575940622085389,FB.1303,CX,FB.1303,unknown,FB9B,right,central
720575940611419414,FB.1042,CX,FB.1042,ACH,FC1C,right,central
720575940632259865,FB.898,CX,FB.898,ACH,FC2C,left,central
720575940633537823,FB.823,CX,FB.823,GLUT,FB8G,left,central
720575940645203235,FB.SMP.12,CX,FB.SMP.12,ACH,FS3,left,central
720575940645448995,NO.121,CX,NO.121,ACH,PFNp,right,central
720575940630736170,FB.1000,CX,FB.1000,GLUT,FB8D,left,central
720575940616891698,EB.307,CX,EB.307,GABA,ER3d,left,central
720575940628458812,FB.718,CX,FB.718,ACH,vDeltaF,right,central
720575940637519165,FB.SMP.50,CX,FB.SMP.50,ACH,FS4A,left,central
720575940611091780,FB.417,CX,FB.417,ACH,hDeltaI,left,central
720575940637994328,FB.1071,CX,FB.1071,ACH,vDeltaI_b,right,central
720575940625821017,NO.118,CX,NO.118,ACH,PFNa,right,central
720575940615957853,FB.1041,CX,FB.1041,ACH,vDeltaC,right,central
720575940603964774,EB.287,CX,EB.287,GABA,ER4d,right,central
720575940625968515,FB.526,CX,FB.526,GLUT,FB5R,left,central
720575940610682261,NO.115,CX,NO.115,ACH,PFNm,right,central
720575940613090710,AOTU.FB.16,TuBu,AOTU.FB.16,ACH,TuBu04,right,central
720575940633423255,NO.FB.67,CX,NO.FB.67,ACH,PFNp,left,central
720575940625395096,FB.1002,CX,FB.1002,ACH,FC1A,left,central
720575940613729695,FB.1013,CX,FB.1013,ACH,FC1C,left,central
720575940613434786,NO.101,CX,NO.101,ACH,PFNm,right,central
720575940618956198,FB.1160,CX,FB.1160,ACH,vDeltaK,left,central
720575940607339971,FB.1341,CX,FB.1341,ACH,vDeltaL,left,central
720575940624608714,NO.221,CX,NO.221,unknown,PFNp,right,central
720575940616728038,FB.146,CX,FB.146,ACH,hDeltaB,left,central
720575940611550701,FB.1291,CX,FB.1291,unknown,SA1,right,central
720575940612107762,FB.411,CX,FB.411,GLUT,FB5N,right,central
720575940628819447,NO.FB.71,CX,NO.FB.71,ACH,PFNp,left,central
720575940634062328,FB.820,CX,FB.820,GLUT,SAF,left,central
720575940629196283,FB.882,CX,FB.882,ACH,FC1A,right,central
720575940613959180,FB.926,CX,FB.926,ACH,FC3,left,central
720575940623855117,FB.149,CX,FB.149,GLUT,FB5C,right,central
720575940629999119,NO.75,CX,NO.75,ACH,PFNv,right,central
720575940627557909,FB.334,CX,FB.334,GLUT,FB5X,left,central
720575940631621145,FB.SMP.70,CX,FB.SMP.70,ACH,FS3,left,central
720575940616826409,FB.853,CX,FB.853,ACH,FC3,right,central
720575940628164140,FB.765,CX,FB.765,GLUT,FB2C,right,central
720575940638305853,FB.965,CX,FB.965,GLUT,FB8A,right,central
720575940620267073,NO.136,CX,NO.136,ACH,PFNp,right,central
720575940615220802,NO.56,CX,NO.56,ACH,PFNv,left,central
720575940632424011,FB.565,CX,FB.565,GLUT,FB5R,left,central
720575940632718944,FB.667,CX,FB.667,SER,hDeltaK,right,central
720575940633177696,FB.SMP.4,CX,FB.SMP.4,GLUT,FB8F_a,left,central
720575940621512291,FB.658,CX,FB.658,ACH,FC1A,left,central
720575940622069347,FB.541,CX,FB.541,ACH,FS1A,right,central
720575940625493604,FB.CRE.15,CX,FB.CRE.15,ACH,FC1C,left,central
720575940627426919,FB.840,CX,FB.840,ACH,FS2,left,central
720575940631080552,FB.821,CX,FB.821,ACH,FC1A,right,central
720575940614336106,FB.629,CX,FB.629,ACH,FC3,left,central
720575940647317113,AOTU.FB.50,TuBu,AOTU.FB.50,ACH,TuBu09,left,central
720575940625968792,FB.463,CX,FB.463,DA,PFGs,right,central
720575940616072861,FB.1350,CX,FB.1350,ACH,vDeltaM,left,central
720575940642877088,EB.148,CX,EB.148,GABA,ER4d,right,central
720575940633620132,EB.FB.2,CX,EB.FB.2,GLUT,ExR5,left,central
720575940637912739,FB.819,CX,FB.819,ACH,FC3,left,central
720575940610453162,PB.EB.3,CX,PB.EB.3,ACH,PEG,right,central
720575940605554354,FB.583,CX,FB.583,unknown,FB2I_a,right,central
720575940643745480,FB.288,CX,FB.288,GLUT,FB4I,left,central
720575940640698064,FB.996,CX,FB.996,ACH,vDeltaK,left,central
720575940615712468,FB.1307,CX,FB.1307,ACH,vDeltaA_a,right,central
720575940616040148,FB.437,CX,FB.437,unknown,PFGs,left,central
720575940638027497,FB.18,CX,FB.18,GLUT,FB4N,left,central
720575940612599533,FB.510,CX,FB.510,GLUT,FB2F_b,left,central
720575940612615917,FB.315,CX,FB.315,GLUT,FB2J_a,right,central
720575940610813682,FB.894,CX,FB.894,ACH,vDeltaD,right,central
720575940653346550,FB.450,CX,FB.450,unknown,PFGs,left,central
720575940628999929,FB.753,CX,FB.753,ACH,FC3,left,central
720575940622184189,FB.1174,CX,FB.1174,ACH,vDeltaM,left,central
720575940612828926,FB.1290,CX,FB.1290,ACH,vDeltaL,right,central
720575940628967168,CRE.FB.28,CX,CRE.FB.28,GLUT,FB5Z,right,central
720575940624576258,FB.1248,CX,FB.1248,ACH,vDeltaK,left,central
720575940629720848,EB.137,CX,EB.137,GABA,ER4d,right,central
720575940627033875,FB.375,CX,FB.375,GLUT,PFGs,left,central
720575940643221271,NO.107,CX,NO.107,ACH,PFNm,right,central
720575940632669977,NO.FB.8,CX,NO.FB.8,ACH,PFNa,left,central
720575940619104027,FB.490,CX,FB.490,GLUT,FB4L,left,central
720575940603932448,FB.157,CX,FB.157,ACH,hDeltaB,left,central
720575940624346917,AOTU.FB.31,TuBu,AOTU.FB.31,ACH,TuBu07,right,central
720575940623904551,FB.320,CX,FB.320,DA,PFR,left,central
720575940633227055,FB.1323,CX,FB.1323,GLUT,FB9C,right,central
720575940632735545,FB.378,CX,FB.378,GLUT,FB5G,left,central
720575940625346362,FB.1171,CX,FB.1171,ACH,vDeltaL,right,central
720575940616204091,FB.728,CX,FB.728,ACH,vDeltaI_a,left,central
720575940638076733,NO.7,CX,NO.7,ACH,PFNa,left,central
720575940616400704,FB.727,CX,FB.727,GLUT,SA1,right,central
720575940625952584,FB.1170,CX,FB.1170,GLUT,FB9B,right,central
720575940631572305,FB.302,CX,FB.302,GLUT,FB5W,right,central
720575940619972446,FB.1286,CX,FB.1286,ACH,vDeltaA_a,left,central
720575940632735584,FB.353,CX,FB.353,GLUT,FB7L,right,central
720575940606734182,FB.218,CX,FB.218,GLUT,FB5O,left,central
720575940648742777,FB.439,CX,FB.439,unknown,FB4E,left,central
720575940638846848,NO.246,CX,NO.246,DA,PFNp,left,central
720575940641173376,FB.403,CX,FB.403,GLUT,PFGs,right,central
720575940618710918,NO.151,CX,NO.151,ACH,PFNp,left,central
720575940622331786,NO.FB.79,CX,NO.FB.79,ACH,PFNp,right,central
720575940630278028,NO.79,CX,NO.79,ACH,PFNm,left,central
720575940612861842,NO.38,CX,NO.38,ACH,PFNa,left,central
720575940618317726,FB.1258,CX,FB.1258,ACH,vDeltaL,left,central
720575940644745120,SAD.FB.2,unknown,SAD.FB.2,OCT,OA-VPM3,left,central
720575940625969064,FB.974,CX,FB.974,ACH,FC3,left,central
720575940606734258,NO.282,CX,NO.282,unknown,PFNp,right,central
720575940634046399,FB.837,CX,FB.837,SER,hDeltaK,right,central
720575940608208835,FB.37,CX,FB.37,ACH,hDeltaG,right,central
720575940630179781,FB.222,CX,FB.222,GLUT,FB2B_b,left,central
720575940630769612,FB.1073,CX,FB.1073,ACH,vDeltaB,right,central
720575940631785441,FB.253,CX,FB.253,ACH,hDeltaI,left,central
720575940623298535,SLP.1009,CX,SLP.1009,GLUT,FB8F_b,left,central
720575940637224937,FB.366,CX,FB.366,GLUT,FB2J_a,right,central
720575940618694638,FB.361,CX,FB.361,ACH,hDeltaC,right,central
720575940618792942,FB.337,CX,FB.337,ACH,FC2A,right,central
720575940610355186,FB.1340,CX,FB.1340,ACH,vDeltaA_a,left,central
720575940620365812,FB.1390,CX,FB.1390,unknown,vDeltaM,right,central
720575940628639735,FB.1075,CX,FB.1075,ACH,FC1C,left,central
720575940628705271,FB.356,CX,FB.356,DA,FB2A,left,central
720575940617187329,EB.334,CX,EB.334,GABA,ER3d,right,central
720575940607864841,FB.749,CX,FB.749,GLUT,FB3B,right,central
720575940629229586,FB.900,CX,FB.900,GLUT,FB1A,left,central
720575940624166949,FB.625,CX,FB.625,ACH,vDeltaF,left,central
720575940614123570,NO.FB.62,CX,NO.FB.62,ACH,PFNp,left,central
720575940630982712,SMP.FB.38,CX,SMP.FB.38,GLUT,FB6T,left,central
720575940631638073,FB.759,CX,FB.759,GLUT,FB2C,right,central
720575940630556743,FB.493,CX,FB.493,ACH,hDeltaJ,right,central
720575940621709388,FB.48,CX,FB.48,ACH,hDeltaH,right,central
720575940629606475,FB.LAL.37,CX,FB.LAL.37,ACH,PFL1,right,central
720575940638060632,PB.FB.5,CX,PB.FB.5,ACH,PFNd,left,central
720575940610306146,FB.983,CX,FB.983,GLUT,FB3B,left,central
720575940633391211,FB.1314,CX,FB.1314,ACH,vDeltaM,right,central
720575940634488939,FB.698,CX,FB.698,GLUT,FB4A,left,central
720575940611453041,FB.1032,CX,FB.1032,unknown,FC1A,right,central
720575940637503603,FB.1188,CX,FB.1188,GLUT,FB8D,right,central
720575940614926475,EB.59,CX,EB.59,ACH,EPG,left,central
720575940627296396,FB.1344,CX,FB.1344,ACH,vDeltaK,left,central
720575940641239181,FB.681,CX,FB.681,SER,hDeltaK,left,central
720575940634996878,AOTU.FB.24,TuBu,AOTU.FB.24,ACH,TuBu09,right,central
720575940627640475,AOTU.FB.30,TuBu,AOTU.FB.30,ACH,TuBu04,left,central
720575940603048108,FB.363,CX,FB.363,ACH,hDeltaI,right,central
